發生年度,發生時-Hours,區序,天候,事故位置,路面狀況3,年齡,飲酒情形,座標-X,座標-Y
110,12,12內湖區,8,1,4,22,1,121.611895,25.0677633
110,12,12內湖區,8,1,4,43,1,121.611895,25.0677633
110,12,12內湖區,8,1,4,45,1,121.611895,25.0677633
110,12,04大安區,8,9,4,25,2,121.5437491,25.0317461
110,12,04大安區,8,9,4,78,2,121.5437491,25.0317461
110,12,04大安區,8,9,4,77,10,121.5437491,25.0317461
110,12,07信義區,8,2,4,43,2,121.5674874,25.0418959
110,12,07信義區,8,2,4,31,2,121.5674874,25.0418959
110,12,07信義區,8,1,4,52,1,121.5578542,25.0449844
110,12,07信義區,8,1,4,22,1,121.5578542,25.0449844
110,13,03中山區,8,9,4,29,1,121.5365097,25.0613928
110,13,03中山區,8,9,4,56,1,121.5365097,25.0613928
110,13,03中山區,8,9,4,25,1,121.5251177,25.05083422
110,13,03中山區,8,9,4,33,1,121.5251177,25.05083422
110,13,03中山區,8,9,4,52,9,121.5251177,25.05083422
110,14,03中山區,6,7,4,31,1,121.5292006,25.0518653
110,14,03中山區,6,7,4,34,1,121.5292006,25.0518653
110,14,09北投區,8,9,4,65,1,121.5076595,25.14147951
110,14,09北投區,8,9,4,50,1,121.5076595,25.14147951
110,14,01大同區,6,1,4,52,1,121.5142131,25.0535662
110,14,01大同區,6,1,4,42,1,121.5142131,25.0535662
110,15,01大同區,8,1,4,25,1,121.5166113,25.04886014
110,15,01大同區,8,1,4,39,1,121.5166113,25.04886014
110,15,04大安區,8,9,4,66,1,121.5436095,25.02098737
110,15,04大安區,8,9,4,19,1,121.5436095,25.02098737
110,15,03中山區,8,9,4,36,1,121.5332702,25.06201462
110,15,03中山區,8,9,4,52,1,121.5332702,25.06201462
110,16,09北投區,8,9,4,27,2,121.5070652,25.13682569
110,16,09北投區,8,9,4,24,2,121.5070652,25.13682569
110,17,03中山區,8,2,4,45,2,121.5281694,25.0510147
110,17,03中山區,8,2,4,46,2,121.5281694,25.0510147
110,17,03中山區,8,2,4,8,10,121.5281694,25.0510147
110,17,03中山區,8,2,4,,,121.5281694,25.0510147
110,17,04大安區,8,1,4,42,1,121.5491133,25.02155657
110,17,04大安區,8,1,4,30,1,121.5491133,25.02155657
110,17,08士林區,8,1,4,26,1,121.5218882,25.07936182
110,17,08士林區,8,1,4,64,1,121.5218882,25.07936182
110,17,05中正區,8,9,4,31,2,121.5227146,25.02556605
110,17,05中正區,8,9,4,47,2,121.5227146,25.02556605
110,17,01大同區,8,1,4,40,2,121.5147897,25.06306934
110,17,01大同區,8,1,4,31,2,121.5147897,25.06306934
110,17,09北投區,8,1,4,60,1,121.5036851,25.13088009
110,17,09北投區,8,1,4,50,1,121.5036851,25.13088009
110,18,11南港區,8,1,4,65,2,121.6051036,25.05878518
110,18,11南港區,8,1,4,24,2,121.6051036,25.05878518
110,18,02萬華區,8,9,4,71,2,121.4909133,25.02405999
110,18,02萬華區,8,9,4,41,2,121.4909133,25.02405999
110,18,02萬華區,8,9,4,35,10,121.4909133,25.02405999
110,18,06松山區,8,9,4,26,2,121.5500341,25.04485639
110,18,06松山區,8,9,4,38,2,121.5500341,25.04485639
110,18,01大同區,7,2,4,54,1,121.5079336,25.04967574
110,18,01大同區,7,2,4,38,1,121.5079336,25.04967574
110,19,11南港區,7,2,4,55,2,121.5973502,25.05840501
110,19,11南港區,7,2,4,34,2,121.5973502,25.05840501
110,20,08士林區,8,2,4,38,2,121.5279016,25.09220786
110,20,08士林區,8,2,4,19,2,121.5279016,25.09220786
110,21,10文山區,8,2,4,55,2,121.5797751,24.9858946
110,21,10文山區,8,2,4,45,2,121.5797751,24.9858946
110,21,07信義區,7,9,4,65,2,121.580152,25.043027
110,21,07信義區,7,9,4,35,6,121.580152,25.043027
110,22,02萬華區,8,1,4,16,11,121.5056141,25.04598915
110,22,02萬華區,8,1,4,53,10,121.5056141,25.04598915
110,23,04大安區,8,1,4,26,1,121.5544541,25.03700586
110,23,04大安區,8,1,4,53,1,121.5544541,25.03700586
110,7,03中山區,8,1,4,35,1,121.5365714,25.05481378
110,7,03中山區,8,1,4,28,1,121.5365714,25.05481378
110,7,02萬華區,8,1,4,41,2,121.5047248,25.03381244
110,7,02萬華區,8,1,4,49,2,121.5047248,25.03381244
110,7,04大安區,8,4,4,16,1,121.5350166,25.02606036
110,7,04大安區,8,4,4,52,1,121.5350166,25.02606036
110,7,04大安區,8,4,4,23,10,121.5350166,25.02606036
110,7,08士林區,8,22,4,58,2,121.5203566,25.09866
110,7,08士林區,8,22,4,76,10,121.5203566,25.09866
110,8,08士林區,8,22,4,22,1,121.4961657,25.10133785
110,8,05中正區,8,9,4,47,1,121.5156814,25.02986869
110,8,08士林區,8,22,4,61,1,121.4961657,25.10133785
110,8,05中正區,8,9,4,33,1,121.5156814,25.02986869
110,8,05中正區,8,9,4,41,1,121.5156814,25.02986869
110,8,06松山區,8,7,4,44,1,121.5643609,25.05410812
110,8,06松山區,8,7,4,63,1,121.5643609,25.05410812
110,8,06松山區,8,7,4,8,10,121.5643609,25.05410812
110,8,06松山區,8,1,4,41,1,121.5563095,25.04863253
110,8,06松山區,8,1,4,83,1,121.5563095,25.04863253
110,8,12內湖區,8,1,4,34,1,121.5789818,25.08445444
110,8,12內湖區,8,1,4,24,11,121.5789818,25.08445444
110,8,07信義區,8,9,4,28,1,121.5730045,25.04085068
110,8,03中山區,8,1,4,51,1,121.5257779,25.06844459
110,8,07信義區,8,9,4,26,1,121.5730045,25.04085068
110,8,03中山區,8,1,4,46,1,121.5257779,25.06844459
110,8,07信義區,8,9,4,21,1,121.5688282,25.02586454
110,8,07信義區,8,9,4,41,1,121.5688282,25.02586454
110,8,07信義區,8,1,4,42,1,121.576496,25.035666
110,8,07信義區,8,1,4,38,1,121.576496,25.035666
110,8,12內湖區,8,11,4,35,1,121.5701501,25.06412658
110,8,12內湖區,8,11,4,22,1,121.5701501,25.06412658
110,8,12內湖區,8,11,4,,11,121.5701501,25.06412658
110,8,03中山區,8,1,4,50,1,121.5348487,25.05363791
110,8,03中山區,8,1,4,40,1,121.5348487,25.05363791
110,8,04大安區,8,1,4,45,2,121.5471048,25.03897814
110,8,04大安區,8,1,4,41,2,121.5471048,25.03897814
110,8,04大安區,8,1,4,12,10,121.5471048,25.03897814
110,9,09北投區,8,1,4,52,1,121.4858647,25.12181175
110,9,09北投區,8,1,4,23,1,121.4858647,25.12181175
110,9,09北投區,8,1,4,37,1,121.4983391,25.13696199
110,9,09北投區,8,1,4,30,1,121.4983391,25.13696199
110,9,12內湖區,8,2,4,23,1,121.6096584,25.0716276
110,9,12內湖區,8,2,4,38,1,121.6096584,25.0716276
110,10,03中山區,8,1,4,44,1,121.5390784,25.05387404
110,10,03中山區,8,1,4,53,1,121.5390784,25.05387404
110,10,09北投區,8,1,4,21,1,121.5107602,25.1152537
110,10,09北投區,8,1,4,60,1,121.5107602,25.1152537
110,11,03中山區,8,9,4,78,2,121.5223947,25.0646395
110,11,03中山區,8,9,4,18,2,121.5223947,25.0646395
110,11,05中正區,8,2,4,44,9,121.5179733,25.03877719
110,11,05中正區,8,2,4,35,9,121.5179733,25.03877719
110,12,03中山區,8,1,4,28,1,121.5448086,25.07979097
110,12,03中山區,8,1,4,37,1,121.5448086,25.07979097
110,12,07信義區,8,9,4,48,1,121.5841826,25.03832633
110,12,07信義區,8,9,4,56,1,121.5841826,25.03832633
110,12,03中山區,8,1,4,48,1,121.5301565,25.05901047
110,12,03中山區,8,1,4,47,1,121.5301565,25.05901047
110,12,03中山區,8,1,4,43,1,121.5301565,25.05901047
110,13,04大安區,8,1,4,,11,121.5349933,25.0259444
110,13,04大安區,8,1,4,55,1,121.5349933,25.0259444
110,14,03中山區,8,1,4,17,1,121.54404,25.0594333
110,14,03中山區,8,1,4,27,1,121.54404,25.0594333
110,14,07信義區,8,1,4,19,1,121.5748954,25.0305084
110,14,07信義區,8,1,4,30,1,121.5748954,25.0305084
110,14,07信義區,8,1,4,20,10,121.5748954,25.0305084
110,14,07信義區,6,9,4,27,2,121.5683502,25.04023484
110,14,10文山區,6,2,4,36,1,121.5638231,24.9899807
110,14,07信義區,6,9,4,40,2,121.5683502,25.04023484
110,14,10文山區,6,2,4,,,121.5638231,24.9899807
110,14,10文山區,6,2,4,18,10,121.5638231,24.9899807
110,15,07信義區,7,9,4,39,1,121.5682792,25.03579533
110,15,07信義區,7,9,4,18,1,121.5682792,25.03579533
110,15,07信義區,7,9,4,19,10,121.5682792,25.03579533
110,16,03中山區,6,9,4,60,1,121.5422242,25.0624493
110,16,03中山區,6,9,4,41,1,121.5422242,25.0624493
110,17,02萬華區,6,9,4,39,1,121.497673,25.01989644
110,17,02萬華區,6,9,4,,,121.497673,25.01989644
110,17,01大同區,8,1,4,40,2,121.5089189,25.06585684
110,17,01大同區,8,1,4,53,2,121.5089189,25.06585684
110,17,01大同區,8,1,4,41,2,121.5089189,25.06585684
110,17,01大同區,8,1,4,53,10,121.5089189,25.06585684
110,17,08士林區,8,1,4,42,1,121.5212589,25.10274177
110,17,08士林區,8,1,4,19,1,121.5212589,25.10274177
110,17,10文山區,8,9,4,45,1,121.5409752,25.00340632
110,17,10文山區,8,9,4,58,1,121.5409752,25.00340632
110,17,04大安區,7,1,4,57,2,121.5485027,25.02466343
110,17,04大安區,7,1,4,58,2,121.5485027,25.02466343
110,17,07信義區,8,1,4,60,1,121.5574889,25.0261436
110,17,07信義區,8,1,4,37,1,121.5574889,25.0261436
110,18,04大安區,7,2,4,54,11,121.5483599,25.02044868
110,18,04大安區,7,2,4,30,1,121.5483599,25.02044868
110,18,05中正區,8,9,4,24,2,121.5192654,25.04500011
110,18,05中正區,8,9,4,41,2,121.5192654,25.04500011
110,19,11南港區,7,1,4,42,2,121.6169758,25.0442189
110,19,11南港區,7,1,4,54,2,121.6169758,25.0442189
110,19,06松山區,8,1,4,37,2,121.5441183,25.05461662
110,19,06松山區,8,1,4,34,2,121.5441183,25.05461662
110,20,06松山區,8,2,4,26,1,121.5760522,25.0494258
110,20,06松山區,8,2,4,35,1,121.5760522,25.0494258
110,20,06松山區,8,2,4,,,121.5760522,25.0494258
110,22,03中山區,8,9,4,77,2,121.5422177,25.04702528
110,22,03中山區,8,9,4,52,2,121.5422177,25.04702528
110,22,03中山區,8,9,4,75,10,121.5422177,25.04702528
110,22,03中山區,8,9,4,51,10,121.5422177,25.04702528
110,22,03中山區,8,9,4,,,121.5422177,25.04702528
110,22,01大同區,8,2,4,19,1,121.5075045,25.0537257
110,22,01大同區,8,2,4,55,1,121.5075045,25.0537257
110,5,11南港區,7,9,4,64,1,121.5912531,25.04131058
110,5,11南港區,7,9,4,,,121.5912531,25.04131058
110,6,02萬華區,8,9,4,19,2,121.5023468,25.03508604
110,6,02萬華區,8,9,4,,,121.5023468,25.03508604
110,7,06松山區,8,9,4,24,1,121.5610577,25.05134773
110,7,06松山區,8,9,4,55,1,121.5610577,25.05134773
110,8,12內湖區,8,2,4,44,2,121.6099133,25.0635038
110,8,03中山區,8,9,4,26,2,121.5587725,25.08481842
110,8,12內湖區,8,2,4,23,9,121.6099133,25.0635038
110,8,03中山區,8,9,4,33,2,121.5587725,25.08481842
110,8,06松山區,8,9,4,24,2,121.5454703,25.05190761
110,8,06松山區,8,9,4,47,2,121.5454703,25.05190761
110,8,06松山區,8,9,4,21,2,121.5454703,25.05190761
110,8,06松山區,8,9,4,49,2,121.5454703,25.05190761
110,8,05中正區,8,1,4,24,1,121.5080283,25.03653426
110,8,05中正區,8,1,4,59,1,121.5080283,25.03653426
110,8,01大同區,8,9,4,29,2,121.5115987,25.05640278
110,8,01大同區,8,9,4,28,2,121.5115987,25.05640278
110,8,08士林區,8,9,4,60,1,121.5188137,25.09542363
110,8,08士林區,8,9,4,23,1,121.5188137,25.09542363
110,9,02萬華區,8,9,4,66,10,121.4932826,25.01758932
110,9,02萬華區,8,9,4,34,2,121.4932826,25.01758932
110,9,02萬華區,8,9,4,35,10,121.4932826,25.01758932
110,9,12內湖區,8,8,4,18,1,121.5815305,25.08468951
110,9,12內湖區,8,8,4,29,1,121.5815305,25.08468951
110,9,03中山區,8,7,4,63,1,121.5265546,25.05493806
110,9,03中山區,8,7,4,62,1,121.5265546,25.05493806
110,9,10文山區,8,1,4,25,1,121.5589369,25.0097068
110,9,10文山區,8,1,4,31,1,121.5589369,25.0097068
110,10,09北投區,8,9,4,32,2,121.4993129,25.14141636
110,10,09北投區,8,9,4,78,10,121.4993129,25.14141636
110,11,11南港區,8,9,4,62,1,121.6167475,25.04297692
110,11,11南港區,8,9,4,63,1,121.6167475,25.04297692
110,11,11南港區,8,9,4,65,10,121.6167475,25.04297692
110,11,06松山區,8,9,4,36,1,121.5602603,25.05641098
110,11,06松山區,8,9,4,47,1,121.5602603,25.05641098
110,11,02萬華區,8,1,4,32,1,121.496095,25.03879358
110,11,02萬華區,8,1,4,25,1,121.496095,25.03879358
110,11,08士林區,8,2,4,65,1,121.5164533,25.09112174
110,11,08士林區,8,2,4,51,1,121.5164533,25.09112174
110,11,04大安區,8,8,4,38,1,121.5308628,25.02631532
110,11,04大安區,8,8,4,50,1,121.5308628,25.02631532
110,11,05中正區,8,1,4,36,1,121.5167499,25.03470117
110,11,05中正區,8,1,4,25,1,121.5167499,25.03470117
110,12,12內湖區,7,1,4,36,1,121.575155,25.06163783
110,12,12內湖區,7,1,4,32,1,121.575155,25.06163783
110,12,05中正區,8,1,4,79,2,121.5101676,25.0389831
110,12,05中正區,8,1,4,35,2,121.5101676,25.0389831
110,12,02萬華區,8,1,4,35,1,121.5043831,25.01982788
110,12,02萬華區,8,1,4,48,1,121.5043831,25.01982788
110,13,02萬華區,6,1,4,69,1,121.4971515,25.02278329
110,13,02萬華區,6,1,4,24,1,121.4971515,25.02278329
110,14,08士林區,6,1,4,25,1,121.4859377,25.1016644
110,14,08士林區,6,1,4,54,1,121.4859377,25.1016644
110,14,06松山區,6,9,4,68,2,121.5632702,25.06004026
110,14,06松山區,6,9,4,58,2,121.5632702,25.06004026
110,14,03中山區,6,1,4,25,2,121.5563541,25.07719063
110,14,03中山區,6,1,4,25,2,121.5563541,25.07719063
110,14,10文山區,6,2,4,52,1,121.5411222,24.9949058
110,14,10文山區,6,2,4,67,10,121.5411222,24.9949058
110,14,03中山區,6,9,4,23,10,121.5225411,25.05395221
110,14,03中山區,6,9,4,52,2,121.5225411,25.05395221
110,15,04大安區,7,9,4,25,1,121.5553073,25.03303592
110,15,04大安區,7,9,4,42,1,121.5553073,25.03303592
110,15,03中山區,6,2,4,30,1,121.5347602,25.06250217
110,15,03中山區,6,2,4,59,1,121.5347602,25.06250217
110,15,01大同區,6,9,4,36,1,121.5066956,25.05080584
110,15,01大同區,6,9,4,53,1,121.5066956,25.05080584
110,15,09北投區,6,9,4,30,1,121.5022107,25.11422297
110,15,09北投區,6,9,4,31,1,121.5022107,25.11422297
110,15,03中山區,6,9,4,24,1,121.5515312,25.08268378
110,15,03中山區,6,9,4,32,1,121.5515312,25.08268378
110,16,10文山區,8,5,4,63,1,121.5602217,24.98855411
110,16,10文山區,8,5,4,32,1,121.5602217,24.98855411
110,16,04大安區,6,1,4,52,1,121.5535846,25.0283571
110,16,04大安區,6,9,4,28,1,121.545611,25.02467014
110,16,04大安區,6,1,4,33,1,121.5535846,25.0283571
110,16,04大安區,6,9,4,36,1,121.545611,25.02467014
110,16,04大安區,6,1,4,49,1,121.5535846,25.0283571
110,16,04大安區,6,9,4,,11,121.545611,25.02467014
110,17,03中山區,8,9,4,38,1,121.5364924,25.04913582
110,17,03中山區,8,9,4,69,1,121.5364924,25.04913582
110,17,06松山區,7,9,4,31,1,121.5686244,25.04904081
110,17,06松山區,7,9,4,32,1,121.5686244,25.04904081
110,17,06松山區,7,9,4,29,10,121.5686244,25.04904081
110,17,12內湖區,8,1,4,20,1,121.6152225,25.06732766
110,17,12內湖區,8,1,4,70,1,121.6152225,25.06732766
110,17,12內湖區,7,1,4,49,1,121.5618413,25.08529636
110,17,12內湖區,7,1,4,20,1,121.5618413,25.08529636
110,17,12內湖區,7,1,4,18,10,121.5618413,25.08529636
110,17,06松山區,7,7,4,51,2,121.5675852,25.06025563
110,17,06松山區,7,7,4,53,2,121.5675852,25.06025563
110,17,06松山區,7,7,4,56,2,121.5675852,25.06025563
110,18,12內湖區,8,2,4,35,1,121.6175266,25.06790907
110,18,12內湖區,8,2,4,24,1,121.6175266,25.06790907
110,18,09北投區,7,2,4,47,1,121.5112634,25.11076559
110,18,09北投區,7,2,4,24,1,121.5112634,25.11076559
110,18,12內湖區,8,1,4,40,1,121.5599313,25.08834384
110,18,12內湖區,8,1,4,36,1,121.5599313,25.08834384
110,18,10文山區,8,9,4,52,9,121.5656951,24.98336402
110,18,10文山區,8,9,4,26,9,121.5656951,24.98336402
110,18,02萬華區,6,1,4,52,1,121.5048026,25.0365367
110,18,02萬華區,6,1,4,65,10,121.5048026,25.0365367
110,19,04大安區,7,1,4,32,1,121.5309274,25.03163813
110,19,04大安區,7,1,4,32,1,121.5309274,25.03163813
110,20,08士林區,7,2,4,64,1,121.5303662,25.11889427
110,20,08士林區,7,2,4,29,1,121.5303662,25.11889427
110,21,05中正區,6,1,4,46,2,121.5172329,25.04545663
110,21,05中正區,6,1,4,52,2,121.5172329,25.04545663
110,21,04大安區,8,6,4,63,2,121.5473685,25.0448742
110,21,04大安區,8,6,4,19,2,121.5473685,25.0448742
110,7,01大同區,8,1,4,44,2,121.513679,25.07638265
110,7,01大同區,8,1,4,55,2,121.513679,25.07638265
110,7,04大安區,8,6,4,33,1,121.546986,25.04492698
110,7,04大安區,8,6,4,27,1,121.546986,25.04492698
110,7,04大安區,8,6,4,49,9,121.546986,25.04492698
110,8,11南港區,8,2,4,45,1,121.5878631,25.04142988
110,8,11南港區,8,2,4,33,1,121.5878631,25.04142988
110,8,08士林區,8,9,4,30,2,121.4986097,25.09609201
110,8,08士林區,8,9,4,33,2,121.4986097,25.09609201
110,8,08士林區,8,9,4,,,121.4986097,25.09609201
110,8,07信義區,8,1,4,33,1,121.5578373,25.04490266
110,8,07信義區,8,1,4,33,1,121.5578373,25.04490266
110,8,05中正區,8,1,4,40,1,121.5112338,25.03890725
110,8,05中正區,8,1,4,37,1,121.5112338,25.03890725
110,8,07信義區,8,1,4,33,1,121.5576823,25.02981132
110,8,07信義區,8,1,4,33,1,121.5576823,25.02981132
110,8,07信義區,8,1,4,29,9,121.5576823,25.02981132
110,8,08士林區,8,9,4,58,1,121.5107589,25.08032708
110,8,08士林區,8,9,4,38,1,121.5107589,25.08032708
110,8,12內湖區,8,1,4,58,1,121.6117703,25.06778916
110,8,12內湖區,8,9,4,69,11,121.5818407,25.07114807
110,8,12內湖區,8,1,4,62,1,121.6117703,25.06778916
110,8,12內湖區,8,9,4,41,2,121.5818407,25.07114807
110,9,06松山區,8,9,4,26,1,121.5702899,25.05059197
110,9,06松山區,8,9,4,,,121.5702899,25.05059197
110,9,01大同區,8,2,4,20,2,121.5098199,25.06813967
110,9,01大同區,8,2,4,34,2,121.5098199,25.06813967
110,10,08士林區,8,1,4,57,1,121.5255662,25.1025689
110,10,08士林區,8,1,4,20,1,121.5255662,25.1025689
110,10,01大同區,8,1,4,68,2,121.5137781,25.06593198
110,10,01大同區,8,1,4,18,2,121.5137781,25.06593198
110,10,08士林區,8,1,4,20,1,121.5359108,25.11003728
110,10,08士林區,8,1,4,20,1,121.5359108,25.11003728
110,10,10文山區,8,1,4,44,2,121.5592046,24.99773184
110,10,10文山區,8,1,4,56,2,121.5592046,24.99773184
110,10,08士林區,8,1,4,67,1,121.5184134,25.0899714
110,10,08士林區,8,1,4,21,1,121.5184134,25.0899714
110,10,12內湖區,8,9,4,36,2,121.6138696,25.0652772
110,10,12內湖區,8,9,4,14,1,121.6138696,25.0652772
110,10,08士林區,8,9,4,76,1,121.5096431,25.08697877
110,10,08士林區,8,9,4,52,1,121.5096431,25.08697877
110,10,08士林區,8,9,4,66,10,121.5096431,25.08697877
110,11,12內湖區,8,9,4,51,1,121.6010871,25.08438717
110,11,12內湖區,8,9,4,20,1,121.6010871,25.08438717
110,11,08士林區,8,2,4,20,1,121.5246183,25.09505953
110,11,08士林區,8,2,4,47,1,121.5246183,25.09505953
110,11,12內湖區,8,1,4,40,1,121.5909964,25.08073699
110,11,12內湖區,8,1,4,27,1,121.5909964,25.08073699
110,11,03中山區,8,1,4,61,11,121.5404614,25.04921112
110,11,03中山區,8,1,4,24,1,121.5404614,25.04921112
110,11,09北投區,7,9,4,37,1,121.5015545,25.13315754
110,11,09北投區,7,9,4,35,1,121.5015545,25.13315754
110,11,09北投區,7,9,4,72,10,121.5015545,25.13315754
110,11,12內湖區,8,1,4,60,1,121.5909276,25.06891675
110,11,12內湖區,8,1,4,29,1,121.5909276,25.06891675
110,12,12內湖區,8,9,4,22,1,121.5899124,25.07104805
110,12,03中山區,8,9,4,66,2,121.5329723,25.05549123
110,12,12內湖區,8,9,4,57,1,121.5899124,25.07104805
110,12,03中山區,8,9,4,31,2,121.5329723,25.05549123
110,12,12內湖區,8,9,4,47,10,121.5899124,25.07104805
110,12,12內湖區,8,9,4,42,1,121.6101004,25.06251537
110,12,12內湖區,8,9,4,32,1,121.6101004,25.06251537
110,12,07信義區,8,2,4,23,2,121.5719174,25.0404079
110,12,07信義區,8,2,4,37,2,121.5719174,25.0404079
110,13,06松山區,7,1,4,36,1,121.5552952,25.0463965
110,13,06松山區,7,1,4,62,1,121.5552952,25.0463965
110,13,06松山區,7,1,4,36,10,121.5552952,25.0463965
110,13,01大同區,8,9,4,30,2,121.5168516,25.04984524
110,13,01大同區,8,9,4,21,2,121.5168516,25.04984524
110,13,01大同區,8,9,4,18,2,121.5168516,25.04984524
110,13,09北投區,6,9,4,29,1,121.4703313,25.12585366
110,13,09北投區,6,9,4,74,1,121.4703313,25.12585366
110,13,09北投區,6,9,4,67,10,121.4703313,25.12585366
110,14,03中山區,7,9,4,31,2,121.5357967,25.06232739
110,14,03中山區,7,9,4,32,2,121.5357967,25.06232739
110,14,03中山區,7,9,4,25,2,121.5357967,25.06232739
110,14,06松山區,6,1,4,63,1,121.5443627,25.06645413
110,14,06松山區,6,1,4,33,1,121.5443627,25.06645413
110,14,03中山區,6,1,4,61,11,121.5268266,25.07660481
110,14,03中山區,6,1,4,26,1,121.5268266,25.07660481
110,15,03中山區,6,2,4,,,121.5366423,25.04609282
110,15,03中山區,6,2,4,36,9,121.5366423,25.04609282
110,15,01大同區,6,2,4,44,11,121.511483,25.06304821
110,15,01大同區,6,2,4,21,9,121.511483,25.06304821
110,15,01大同區,6,2,4,,,121.511483,25.06304821
110,15,05中正區,6,2,4,52,2,121.5123768,25.03541244
110,15,05中正區,6,2,4,39,4,121.5123768,25.03541244
110,16,03中山區,7,1,4,42,1,121.5477021,25.07743395
110,16,03中山區,7,1,4,67,1,121.5477021,25.07743395
110,16,03中山區,7,1,4,3,10,121.5477021,25.07743395
110,17,04大安區,6,1,4,24,1,121.5624549,25.01510168
110,17,04大安區,6,1,4,20,1,121.5624549,25.01510168
110,17,02萬華區,8,9,4,75,1,121.4890538,25.03379619
110,17,02萬華區,8,9,4,56,1,121.4890538,25.03379619
110,17,07信義區,7,1,4,70,1,121.5685527,25.0410536
110,17,07信義區,7,1,4,51,1,121.5685527,25.0410536
110,18,08士林區,8,1,4,39,2,121.512074,25.08315384
110,18,08士林區,8,1,4,61,2,121.512074,25.08315384
110,18,02萬華區,7,8,4,66,1,121.5061189,25.0277268
110,18,02萬華區,7,8,4,20,1,121.5061189,25.0277268
110,18,02萬華區,7,8,4,19,10,121.5061189,25.0277268
110,19,06松山區,8,1,4,38,2,121.5552226,25.0468882
110,19,06松山區,8,1,4,41,1,121.5552226,25.0468882
110,20,03中山區,8,2,4,27,1,121.5285628,25.05486164
110,20,03中山區,8,2,4,22,1,121.5285628,25.05486164
110,20,02萬華區,6,9,4,75,1,121.4918362,25.03659357
110,20,02萬華區,6,9,4,25,1,121.4918362,25.03659357
110,20,02萬華區,6,9,4,46,10,121.4918362,25.03659357
110,20,12內湖區,8,1,4,42,2,121.575522,25.06073244
110,20,04大安區,8,20,4,,11,121.5463807,25.0190762
110,20,12內湖區,8,1,4,33,10,121.575522,25.06073244
110,20,04大安區,8,20,4,69,10,121.5463807,25.0190762
110,21,08士林區,7,9,4,37,2,121.5343931,25.11879517
110,21,08士林區,7,9,4,80,10,121.5343931,25.11879517
110,22,03中山區,8,1,4,58,1,121.5403017,25.05197678
110,22,03中山區,8,1,4,59,1,121.5403017,25.05197678
110,23,06松山區,8,2,4,36,1,121.5448756,25.0450208
110,23,06松山區,8,2,4,34,1,121.5448756,25.0450208
110,1,07信義區,7,9,4,45,2,121.5565802,25.02803169
110,1,07信義區,7,9,4,61,9,121.5565802,25.02803169
110,1,07信義區,7,9,4,72,9,121.5565802,25.02803169
110,1,07信義區,7,9,4,25,9,121.5565802,25.02803169
110,1,07信義區,7,9,4,28,9,121.5565802,25.02803169
110,1,07信義區,7,9,4,39,9,121.5565802,25.02803169
110,1,07信義區,7,9,4,64,9,121.5565802,25.02803169
110,1,07信義區,7,9,4,36,9,121.5565802,25.02803169
110,1,07信義區,7,9,4,42,9,121.5565802,25.02803169
110,1,07信義區,7,9,4,,,121.5565802,25.02803169
110,6,05中正區,8,1,4,60,9,121.5161766,25.02732115
110,6,05中正區,8,1,4,,,121.5161766,25.02732115
110,6,01大同區,8,22,4,58,1,121.5071905,25.05587418
110,6,01大同區,8,22,4,54,1,121.5071905,25.05587418
110,7,08士林區,8,11,4,19,1,121.5045951,25.08575293
110,7,10文山區,8,2,4,71,1,121.5402296,24.9914943
110,7,10文山區,8,2,4,62,1,121.5402296,24.9914943
110,7,10文山區,8,2,4,71,1,121.5402296,24.9914943
110,7,10文山區,8,2,4,60,10,121.5402296,24.9914943
110,8,11南港區,8,9,4,30,1,121.6116894,25.05519804
110,8,11南港區,8,9,4,37,1,121.6116894,25.05519804
110,8,04大安區,8,2,4,34,1,121.5557283,25.0316493
110,8,04大安區,8,2,4,36,1,121.5557283,25.0316493
110,9,04大安區,8,1,4,34,2,121.5330007,25.02049413
110,9,04大安區,8,1,4,39,2,121.5330007,25.02049413
110,9,05中正區,8,9,4,47,2,121.5325484,25.03454237
110,9,05中正區,8,9,4,47,2,121.5325484,25.03454237
110,10,08士林區,8,1,4,70,1,121.4971344,25.09694078
110,10,08士林區,8,1,4,43,1,121.4971344,25.09694078
110,11,10文山區,1,7,4,39,1,121.5657421,24.99010311
110,11,10文山區,1,7,4,20,1,121.5657421,24.99010311
110,11,10文山區,1,7,4,30,1,121.5657421,24.99010311
110,11,08士林區,8,9,4,38,1,121.5234481,25.10439542
110,11,08士林區,8,9,4,65,1,121.5234481,25.10439542
110,11,03中山區,6,9,4,54,1,121.558599,25.08477592
110,11,05中正區,8,1,4,42,11,121.5141718,25.04516235
110,11,03中山區,6,9,4,30,1,121.558599,25.08477592
110,11,05中正區,8,1,4,49,2,121.5141718,25.04516235
110,11,07信義區,6,1,4,79,1,121.5613108,25.03080186
110,11,07信義區,6,1,4,32,1,121.5613108,25.03080186
110,12,09北投區,6,9,4,69,2,121.5102064,25.1130292
110,12,09北投區,6,9,4,65,9,121.5102064,25.1130292
110,12,02萬華區,8,1,4,24,2,121.4998045,25.0273269
110,12,02萬華區,8,1,4,58,2,121.4998045,25.0273269
110,12,04大安區,6,1,4,49,1,121.5316377,25.03196683
110,12,04大安區,6,1,4,28,1,121.5316377,25.03196683
110,12,03中山區,6,1,4,69,11,121.5405085,25.0546666
110,12,03中山區,6,1,4,39,2,121.5405085,25.0546666
110,12,03中山區,6,1,4,,,121.5405085,25.0546666
